event_id,run_id,session_id,player_id,chord_name,onset_s,video_path,finger,true_string,true_fret,mp_string_est,mp_fret_est,bx,by,z,tip_px_x,tip_px_y,curl,mcp_px_x,mcp_px_y,pip_px_x,pip_px_y,index_bx,middle_bx,ring_bx,pinky_bx,index_by,middle_by,ring_by,pinky_by,index_z,middle_z,ring_z,pinky_z,index_curl,middle_curl,ring_curl,pinky_curl,wrist_px_x,wrist_px_y,index_mcp_px_x,index_mcp_px_y,wrist_angle,neck_angle,hand_conf,reproj_px,n_frames_used,occluded,occ_reason
chordstream_aditya_001#26,chordstream_aditya_001,2026-06-21-0249,aditya,Am,32.42666666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,6,0,-0.02613169513642788,-2.557234048843384,-0.039483919739723206,492.6932716369629,672.5679230690002,59.78212131809031,438.4823226928711,721.3609313964844,521.9471168518066,710.6519651412964,-0.02613169513642788,-0.020472783595323563,-0.020919490605592728,-0.02631877176463604,-2.557234048843384,-2.038590669631958,-1.5017426013946533,-1.1470286846160889,-0.039483919739723206,-0.030713560059666634,-0.017940189689397812,-0.014115952886641026,59.78212131809031,57.540105454686746,43.17546122308841,38.32415353530458,371.239070892334,688.0769920349121,438.4823226928711,721.3609313964844,26.33440376849165,0.46980561526774095,0.9967827796936035,0.0,3,1,offboard|deepz
chordstream_aditya_001#27,chordstream_aditya_001,2026-06-21-0249,aditya,Am,33.6,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,7,0.3823191821575165,-1.601142406463623,-0.06494725495576859,994.4886016845703,715.0416254997253,136.667677664651,990.4418563842773,937.1351623535156,952.679615020752,790.9356093406677,0.34739506244659424,0.3823191821575165,0.3476031720638275,0.3020818829536438,-1.526210069656372,-1.601142406463623,-1.3316197395324707,-1.4730429649353027,-0.07406242936849594,-0.06494725495576859,-0.05692381411790848,-0.06410974264144897,148.96421099383195,136.667677664651,126.44964180656547,169.62391657760563,1021.8398666381836,1036.5035390853882,948.0639839172363,944.1374015808105,-128.61551663740292,0.46980561526774095,0.972839891910553,0.0,3,1,offboard
chordstream_aditya_001#27,chordstream_aditya_001,2026-06-21-0249,aditya,Am,33.6,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,7,0.3476031720638275,-1.3316197395324707,-0.05692381411790848,943.5631942749023,738.3782601356506,126.44964180656547,927.5160026550293,921.400465965271,899.5107650756836,787.8019952774048,0.34739506244659424,0.3823191821575165,0.3476031720638275,0.3020818829536438,-1.526210069656372,-1.601142406463623,-1.3316197395324707,-1.4730429649353027,-0.07406242936849594,-0.06494725495576859,-0.05692381411790848,-0.06410974264144897,148.96421099383195,136.667677664651,126.44964180656547,169.62391657760563,1021.8398666381836,1036.5035390853882,948.0639839172363,944.1374015808105,-128.61551663740292,0.46980561526774095,0.972839891910553,0.0,3,1,offboard
chordstream_aditya_001#27,chordstream_aditya_001,2026-06-21-0249,aditya,Am,33.6,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,6,7,0.34739506244659424,-1.526210069656372,-0.07406242936849594,943.9035415649414,723.0991315841675,148.96421099383195,948.0639839172363,944.1374015808105,916.9792556762695,803.0556321144104,0.34739506244659424,0.3823191821575165,0.3476031720638275,0.3020818829536438,-1.526210069656372,-1.601142406463623,-1.3316197395324707,-1.4730429649353027,-0.07406242936849594,-0.06494725495576859,-0.05692381411790848,-0.06410974264144897,148.96421099383195,136.667677664651,126.44964180656547,169.62391657760563,1021.8398666381836,1036.5035390853882,948.0639839172363,944.1374015808105,-128.61551663740292,0.46980561526774095,0.972839891910553,0.0,3,1,offboard|deepz
chordstream_aditya_001#28,chordstream_aditya_001,2026-06-21-0249,aditya,Am,34.76266666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,7,0.492326021194458,-1.106742024421692,-0.07962976396083832,1162.5177383422852,749.2208003997803,173.2485831645669,1204.3164825439453,953.6907434463501,1181.4708709716797,814.8928642272949,0.5243754982948303,0.492326021194458,0.4672195613384247,0.43930527567863464,-0.7018924951553345,-1.106742024421692,-1.0170828104019165,-1.1625828742980957,-0.09186360239982605,-0.07962976396083832,-0.07278946042060852,-0.08130716532468796,140.0365246758388,173.2485831645669,163.52433828082746,166.62007417816218,1142.035903930664,1019.5447254180908,1268.5130310058594,934.1663432121277,-34.02131727091052,0.46980561526774095,0.9991196393966675,0.0,3,1,offboard
chordstream_aditya_001#28,chordstream_aditya_001,2026-06-21-0249,aditya,Am,34.76266666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,7,0.4672195613384247,-1.0170828104019165,-0.07278946042060852,1122.0397567749023,757.9307913780212,163.52433828082746,1138.128318786621,959.1867828369141,1114.4372177124023,825.1799941062927,0.5243754982948303,0.492326021194458,0.4672195613384247,0.43930527567863464,-0.7018924951553345,-1.106742024421692,-1.0170828104019165,-1.1625828742980957,-0.09186360239982605,-0.07962976396083832,-0.07278946042060852,-0.08130716532468796,140.0365246758388,173.2485831645669,163.52433828082746,166.62007417816218,1142.035903930664,1019.5447254180908,1268.5130310058594,934.1663432121277,-34.02131727091052,0.46980561526774095,0.9991196393966675,0.0,3,1,offboard
chordstream_aditya_001#28,chordstream_aditya_001,2026-06-21-0249,aditya,Am,34.76266666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,6,7,0.5243754982948303,-0.7018924951553345,-0.09186360239982605,1214.2585372924805,782.1913719177246,140.0365246758388,1268.5130310058594,934.1663432121277,1256.1750411987305,822.3068976402283,0.5243754982948303,0.492326021194458,0.4672195613384247,0.43930527567863464,-0.7018924951553345,-1.106742024421692,-1.0170828104019165,-1.1625828742980957,-0.09186360239982605,-0.07962976396083832,-0.07278946042060852,-0.08130716532468796,140.0365246758388,173.2485831645669,163.52433828082746,166.62007417816218,1142.035903930664,1019.5447254180908,1268.5130310058594,934.1663432121277,-34.02131727091052,0.46980561526774095,0.9991196393966675,0.0,3,1,offboard|deepz
chordstream_aditya_001#29,chordstream_aditya_001,2026-06-21-0249,aditya,Am,36.0,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,7,0.6171910762786865,-0.3757582902908325,-0.055686164647340775,1376.1316680908203,807.9846739768982,156.43203152811125,1414.1853332519531,1007.9123282432556,1418.0291748046875,916.1790418624878,0.6520620584487915,0.6171910762786865,0.5936408638954163,0.5430794954299927,0.12183500826358795,-0.3757582902908325,-0.06503871083259583,0.6354078054428101,-0.053848084062337875,-0.055686164647340775,-0.06450249999761581,-0.06401164084672928,120.866144073563,156.43203152811125,176.79624839225485,172.7467638228801,1308.5825729370117,1023.9384412765503,1467.8708267211914,990.001630783081,-12.027201255649189,0.46980561526774095,0.9732167720794678,0.0,3,1,offboard
chordstream_aditya_001#29,chordstream_aditya_001,2026-06-21-0249,aditya,Am,36.0,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,7,0.5936408638954163,-0.06503871083259583,-0.06450249999761581,1332.7791595458984,836.1783170700073,176.79624839225485,1356.7508697509766,1017.7040433883667,1348.2329177856445,933.7676811218262,0.6520620584487915,0.6171910762786865,0.5936408638954163,0.5430794954299927,0.12183500826358795,-0.3757582902908325,-0.06503871083259583,0.6354078054428101,-0.053848084062337875,-0.055686164647340775,-0.06450249999761581,-0.06401164084672928,120.866144073563,156.43203152811125,176.79624839225485,172.7467638228801,1308.5825729370117,1023.9384412765503,1467.8708267211914,990.001630783081,-12.027201255649189,0.46980561526774095,0.9732167720794678,0.0,3,1,offboard|deepz
chordstream_aditya_001#29,chordstream_aditya_001,2026-06-21-0249,aditya,Am,36.0,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,5,7,0.6520620584487915,0.12183500826358795,-0.053848084062337875,1440.3667831420898,852.7034497261047,120.866144073563,1467.8708267211914,990.001630783081,1494.653434753418,929.5999145507812,0.6520620584487915,0.6171910762786865,0.5936408638954163,0.5430794954299927,0.12183500826358795,-0.3757582902908325,-0.06503871083259583,0.6354078054428101,-0.053848084062337875,-0.055686164647340775,-0.06450249999761581,-0.06401164084672928,120.866144073563,156.43203152811125,176.79624839225485,172.7467638228801,1308.5825729370117,1023.9384412765503,1467.8708267211914,990.001630783081,-12.027201255649189,0.46980561526774095,0.9732167720794678,0.0,3,1,offboard
